id,date,country,store,product,num_sold
44636,11/05/2011,Singapore,Premium Sticker Mart,Kaggle,1880
44637,11/05/2011,Singapore,Premium Sticker Mart,Kaggle Tiers,1308
44638,11/05/2011,Singapore,Premium Sticker Mart,Kerneler,663
44639,11/05/2011,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1089
44640,12/05/2011,Canada,Discount Stickers,Holographic Goose,
44641,12/05/2011,Canada,Discount Stickers,Kaggle,797
44642,12/05/2011,Canada,Discount Stickers,Kaggle Tiers,539
44643,12/05/2011,Canada,Discount Stickers,Kerneler,278
44644,12/05/2011,Canada,Discount Stickers,Kerneler Dark Mode,400
44645,12/05/2011,Canada,Stickers for Less,Holographic Goose,
44646,12/05/2011,Canada,Stickers for Less,Kaggle,1582
44647,12/05/2011,Canada,Stickers for Less,Kaggle Tiers,1103
44648,12/05/2011,Canada,Stickers for Less,Kerneler,576
44649,12/05/2011,Canada,Stickers for Less,Kerneler Dark Mode,936
44650,12/05/2011,Canada,Premium Sticker Mart,Holographic Goose,229
44651,12/05/2011,Canada,Premium Sticker Mart,Kaggle,1787
44652,12/05/2011,Canada,Premium Sticker Mart,Kaggle Tiers,1346
44653,12/05/2011,Canada,Premium Sticker Mart,Kerneler,699
44654,12/05/2011,Canada,Premium Sticker Mart,Kerneler Dark Mode,1017
44655,12/05/2011,Finland,Discount Stickers,Holographic Goose,93
44656,12/05/2011,Finland,Discount Stickers,Kaggle,722
44657,12/05/2011,Finland,Discount Stickers,Kaggle Tiers,552
44658,12/05/2011,Finland,Discount Stickers,Kerneler,278
44659,12/05/2011,Finland,Discount Stickers,Kerneler Dark Mode,455
44660,12/05/2011,Finland,Stickers for Less,Holographic Goose,187
44661,12/05/2011,Finland,Stickers for Less,Kaggle,1480
44662,12/05/2011,Finland,Stickers for Less,Kaggle Tiers,1160
44663,12/05/2011,Finland,Stickers for Less,Kerneler,557
44664,12/05/2011,Finland,Stickers for Less,Kerneler Dark Mode,879
44665,12/05/2011,Finland,Premium Sticker Mart,Holographic Goose,221
44666,12/05/2011,Finland,Premium Sticker Mart,Kaggle,1888
44667,12/05/2011,Finland,Premium Sticker Mart,Kaggle Tiers,1329
44668,12/05/2011,Finland,Premium Sticker Mart,Kerneler,710
44669,12/05/2011,Finland,Premium Sticker Mart,Kerneler Dark Mode,1060
44670,12/05/2011,Italy,Discount Stickers,Holographic Goose,79
44671,12/05/2011,Italy,Discount Stickers,Kaggle,573
44672,12/05/2011,Italy,Discount Stickers,Kaggle Tiers,401
44673,12/05/2011,Italy,Discount Stickers,Kerneler,215
44674,12/05/2011,Italy,Discount Stickers,Kerneler Dark Mode,332
44675,12/05/2011,Italy,Stickers for Less,Holographic Goose,139
44676,12/05/2011,Italy,Stickers for Less,Kaggle,1176
44677,12/05/2011,Italy,Stickers for Less,Kaggle Tiers,815
44678,12/05/2011,Italy,Stickers for Less,Kerneler,411
44679,12/05/2011,Italy,Stickers for Less,Kerneler Dark Mode,672
44680,12/05/2011,Italy,Premium Sticker Mart,Holographic Goose,157
44681,12/05/2011,Italy,Premium Sticker Mart,Kaggle,1364
44682,12/05/2011,Italy,Premium Sticker Mart,Kaggle Tiers,999
44683,12/05/2011,Italy,Premium Sticker Mart,Kerneler,528
44684,12/05/2011,Italy,Premium Sticker Mart,Kerneler Dark Mode,769
44685,12/05/2011,Kenya,Discount Stickers,Holographic Goose,
44686,12/05/2011,Kenya,Discount Stickers,Kaggle,14
44687,12/05/2011,Kenya,Discount Stickers,Kaggle Tiers,11
44688,12/05/2011,Kenya,Discount Stickers,Kerneler,5
44689,12/05/2011,Kenya,Discount Stickers,Kerneler Dark Mode,8
44690,12/05/2011,Kenya,Stickers for Less,Holographic Goose,
44691,12/05/2011,Kenya,Stickers for Less,Kaggle,29
44692,12/05/2011,Kenya,Stickers for Less,Kaggle Tiers,21
44693,12/05/2011,Kenya,Stickers for Less,Kerneler,10
44694,12/05/2011,Kenya,Stickers for Less,Kerneler Dark Mode,16
44695,12/05/2011,Kenya,Premium Sticker Mart,Holographic Goose,
44696,12/05/2011,Kenya,Premium Sticker Mart,Kaggle,37
44697,12/05/2011,Kenya,Premium Sticker Mart,Kaggle Tiers,24
44698,12/05/2011,Kenya,Premium Sticker Mart,Kerneler,12
44699,12/05/2011,Kenya,Premium Sticker Mart,Kerneler Dark Mode,18
44700,12/05/2011,Norway,Discount Stickers,Holographic Goose,184
44701,12/05/2011,Norway,Discount Stickers,Kaggle,1391
44702,12/05/2011,Norway,Discount Stickers,Kaggle Tiers,1159
44703,12/05/2011,Norway,Discount Stickers,Kerneler,500
44704,12/05/2011,Norway,Discount Stickers,Kerneler Dark Mode,838
44705,12/05/2011,Norway,Stickers for Less,Holographic Goose,385
44706,12/05/2011,Norway,Stickers for Less,Kaggle,2868
44707,12/05/2011,Norway,Stickers for Less,Kaggle Tiers,2199
44708,12/05/2011,Norway,Stickers for Less,Kerneler,1109
44709,12/05/2011,Norway,Stickers for Less,Kerneler Dark Mode,1729
44710,12/05/2011,Norway,Premium Sticker Mart,Holographic Goose,408
44711,12/05/2011,Norway,Premium Sticker Mart,Kaggle,3570
44712,12/05/2011,Norway,Premium Sticker Mart,Kaggle Tiers,2706
44713,12/05/2011,Norway,Premium Sticker Mart,Kerneler,1414
44714,12/05/2011,Norway,Premium Sticker Mart,Kerneler Dark Mode,2141
44715,12/05/2011,Singapore,Discount Stickers,Holographic Goose,100
44716,12/05/2011,Singapore,Discount Stickers,Kaggle,759
44717,12/05/2011,Singapore,Discount Stickers,Kaggle Tiers,617
44718,12/05/2011,Singapore,Discount Stickers,Kerneler,278
44719,12/05/2011,Singapore,Discount Stickers,Kerneler Dark Mode,469
44720,12/05/2011,Singapore,Stickers for Less,Holographic Goose,191
44721,12/05/2011,Singapore,Stickers for Less,Kaggle,1599
44722,12/05/2011,Singapore,Stickers for Less,Kaggle Tiers,1213
44723,12/05/2011,Singapore,Stickers for Less,Kerneler,591
44724,12/05/2011,Singapore,Stickers for Less,Kerneler Dark Mode,939
44725,12/05/2011,Singapore,Premium Sticker Mart,Holographic Goose,230
44726,12/05/2011,Singapore,Premium Sticker Mart,Kaggle,1840
44727,12/05/2011,Singapore,Premium Sticker Mart,Kaggle Tiers,1272
44728,12/05/2011,Singapore,Premium Sticker Mart,Kerneler,666
44729,12/05/2011,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1089
44730,13/05/2011,Canada,Discount Stickers,Holographic Goose,
44731,13/05/2011,Canada,Discount Stickers,Kaggle,831
44732,13/05/2011,Canada,Discount Stickers,Kaggle Tiers,631
44733,13/05/2011,Canada,Discount Stickers,Kerneler,280
44734,13/05/2011,Canada,Discount Stickers,Kerneler Dark Mode,473
44735,13/05/2011,Canada,Stickers for Less,Holographic Goose,
44736,13/05/2011,Canada,Stickers for Less,Kaggle,1789
44737,13/05/2011,Canada,Stickers for Less,Kaggle Tiers,1275
44738,13/05/2011,Canada,Stickers for Less,Kerneler,637
44739,13/05/2011,Canada,Stickers for Less,Kerneler Dark Mode,928
44740,13/05/2011,Canada,Premium Sticker Mart,Holographic Goose,249
44741,13/05/2011,Canada,Premium Sticker Mart,Kaggle,1854
44742,13/05/2011,Canada,Premium Sticker Mart,Kaggle Tiers,1462
44743,13/05/2011,Canada,Premium Sticker Mart,Kerneler,714
44744,13/05/2011,Canada,Premium Sticker Mart,Kerneler Dark Mode,1199
44745,13/05/2011,Finland,Discount Stickers,Holographic Goose,92
44746,13/05/2011,Finland,Discount Stickers,Kaggle,892
44747,13/05/2011,Finland,Discount Stickers,Kaggle Tiers,630
44748,13/05/2011,Finland,Discount Stickers,Kerneler,308
44749,13/05/2011,Finland,Discount Stickers,Kerneler Dark Mode,454
44750,13/05/2011,Finland,Stickers for Less,Holographic Goose,193
44751,13/05/2011,Finland,Stickers for Less,Kaggle,1640
44752,13/05/2011,Finland,Stickers for Less,Kaggle Tiers,1242
44753,13/05/2011,Finland,Stickers for Less,Kerneler,637
44754,13/05/2011,Finland,Stickers for Less,Kerneler Dark Mode,876
44755,13/05/2011,Finland,Premium Sticker Mart,Holographic Goose,225
44756,13/05/2011,Finland,Premium Sticker Mart,Kaggle,1924
44757,13/05/2011,Finland,Premium Sticker Mart,Kaggle Tiers,1370
44758,13/05/2011,Finland,Premium Sticker Mart,Kerneler,725
44759,13/05/2011,Finland,Premium Sticker Mart,Kerneler Dark Mode,1114
44760,13/05/2011,Italy,Discount Stickers,Holographic Goose,72
44761,13/05/2011,Italy,Discount Stickers,Kaggle,546
44762,13/05/2011,Italy,Discount Stickers,Kaggle Tiers,468
44763,13/05/2011,Italy,Discount Stickers,Kerneler,220
44764,13/05/2011,Italy,Discount Stickers,Kerneler Dark Mode,319
44765,13/05/2011,Italy,Stickers for Less,Holographic Goose,149
44766,13/05/2011,Italy,Stickers for Less,Kaggle,1177
44767,13/05/2011,Italy,Stickers for Less,Kaggle Tiers,946
44768,13/05/2011,Italy,Stickers for Less,Kerneler,446
44769,13/05/2011,Italy,Stickers for Less,Kerneler Dark Mode,742
44770,13/05/2011,Italy,Premium Sticker Mart,Holographic Goose,185
44771,13/05/2011,Italy,Premium Sticker Mart,Kaggle,1354
44772,13/05/2011,Italy,Premium Sticker Mart,Kaggle Tiers,1152
44773,13/05/2011,Italy,Premium Sticker Mart,Kerneler,528
44774,13/05/2011,Italy,Premium Sticker Mart,Kerneler Dark Mode,787
44775,13/05/2011,Kenya,Discount Stickers,Holographic Goose,
44776,13/05/2011,Kenya,Discount Stickers,Kaggle,14
44777,13/05/2011,Kenya,Discount Stickers,Kaggle Tiers,10
44778,13/05/2011,Kenya,Discount Stickers,Kerneler,6
44779,13/05/2011,Kenya,Discount Stickers,Kerneler Dark Mode,8
44780,13/05/2011,Kenya,Stickers for Less,Holographic Goose,
44781,13/05/2011,Kenya,Stickers for Less,Kaggle,31
44782,13/05/2011,Kenya,Stickers for Less,Kaggle Tiers,24
44783,13/05/2011,Kenya,Stickers for Less,Kerneler,10
44784,13/05/2011,Kenya,Stickers for Less,Kerneler Dark Mode,18
44785,13/05/2011,Kenya,Premium Sticker Mart,Holographic Goose,
44786,13/05/2011,Kenya,Premium Sticker Mart,Kaggle,31
44787,13/05/2011,Kenya,Premium Sticker Mart,Kaggle Tiers,27
44788,13/05/2011,Kenya,Premium Sticker Mart,Kerneler,13
44789,13/05/2011,Kenya,Premium Sticker Mart,Kerneler Dark Mode,23
44790,13/05/2011,Norway,Discount Stickers,Holographic Goose,197
44791,13/05/2011,Norway,Discount Stickers,Kaggle,1592
44792,13/05/2011,Norway,Discount Stickers,Kaggle Tiers,1244
44793,13/05/2011,Norway,Discount Stickers,Kerneler,596
44794,13/05/2011,Norway,Discount Stickers,Kerneler Dark Mode,864
44795,13/05/2011,Norway,Stickers for Less,Holographic Goose,400
44796,13/05/2011,Norway,Stickers for Less,Kaggle,3303
44797,13/05/2011,Norway,Stickers for Less,Kaggle Tiers,2460
44798,13/05/2011,Norway,Stickers for Less,Kerneler,1179
44799,13/05/2011,Norway,Stickers for Less,Kerneler Dark Mode,1828
44800,13/05/2011,Norway,Premium Sticker Mart,Holographic Goose,452
44801,13/05/2011,Norway,Premium Sticker Mart,Kaggle,3658
44802,13/05/2011,Norway,Premium Sticker Mart,Kaggle Tiers,2898
44803,13/05/2011,Norway,Premium Sticker Mart,Kerneler,1388
44804,13/05/2011,Norway,Premium Sticker Mart,Kerneler Dark Mode,2162
44805,13/05/2011,Singapore,Discount Stickers,Holographic Goose,107
44806,13/05/2011,Singapore,Discount Stickers,Kaggle,819
44807,13/05/2011,Singapore,Discount Stickers,Kaggle Tiers,665
44808,13/05/2011,Singapore,Discount Stickers,Kerneler,332
44809,13/05/2011,Singapore,Discount Stickers,Kerneler Dark Mode,520
44810,13/05/2011,Singapore,Stickers for Less,Holographic Goose,224
44811,13/05/2011,Singapore,Stickers for Less,Kaggle,1758
44812,13/05/2011,Singapore,Stickers for Less,Kaggle Tiers,1373
44813,13/05/2011,Singapore,Stickers for Less,Kerneler,598
44814,13/05/2011,Singapore,Stickers for Less,Kerneler Dark Mode,1023
44815,13/05/2011,Singapore,Premium Sticker Mart,Holographic Goose,254
44816,13/05/2011,Singapore,Premium Sticker Mart,Kaggle,2010
44817,13/05/2011,Singapore,Premium Sticker Mart,Kaggle Tiers,1507
44818,13/05/2011,Singapore,Premium Sticker Mart,Kerneler,744
44819,13/05/2011,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1100
44820,14/05/2011,Canada,Discount Stickers,Holographic Goose,
44821,14/05/2011,Canada,Discount Stickers,Kaggle,883
44822,14/05/2011,Canada,Discount Stickers,Kaggle Tiers,661
44823,14/05/2011,Canada,Discount Stickers,Kerneler,319
44824,14/05/2011,Canada,Discount Stickers,Kerneler Dark Mode,520
44825,14/05/2011,Canada,Stickers for Less,Holographic Goose,216
44826,14/05/2011,Canada,Stickers for Less,Kaggle,1786
44827,14/05/2011,Canada,Stickers for Less,Kaggle Tiers,1327
44828,14/05/2011,Canada,Stickers for Less,Kerneler,687
44829,14/05/2011,Canada,Stickers for Less,Kerneler Dark Mode,997
44830,14/05/2011,Canada,Premium Sticker Mart,Holographic Goose,250
44831,14/05/2011,Canada,Premium Sticker Mart,Kaggle,2026
44832,14/05/2011,Canada,Premium Sticker Mart,Kaggle Tiers,1513
44833,14/05/2011,Canada,Premium Sticker Mart,Kerneler,792
44834,14/05/2011,Canada,Premium Sticker Mart,Kerneler Dark Mode,1163
44835,14/05/2011,Finland,Discount Stickers,Holographic Goose,107
44836,14/05/2011,Finland,Discount Stickers,Kaggle,830
44837,14/05/2011,Finland,Discount Stickers,Kaggle Tiers,642
44838,14/05/2011,Finland,Discount Stickers,Kerneler,311
44839,14/05/2011,Finland,Discount Stickers,Kerneler Dark Mode,498
44840,14/05/2011,Finland,Stickers for Less,Holographic Goose,209
44841,14/05/2011,Finland,Stickers for Less,Kaggle,1604
44842,14/05/2011,Finland,Stickers for Less,Kaggle Tiers,1285
44843,14/05/2011,Finland,Stickers for Less,Kerneler,620
44844,14/05/2011,Finland,Stickers for Less,Kerneler Dark Mode,996
44845,14/05/2011,Finland,Premium Sticker Mart,Holographic Goose,256
44846,14/05/2011,Finland,Premium Sticker Mart,Kaggle,2043
44847,14/05/2011,Finland,Premium Sticker Mart,Kaggle Tiers,1531
44848,14/05/2011,Finland,Premium Sticker Mart,Kerneler,717
44849,14/05/2011,Finland,Premium Sticker Mart,Kerneler Dark Mode,1184
44850,14/05/2011,Italy,Discount Stickers,Holographic Goose,87
44851,14/05/2011,Italy,Discount Stickers,Kaggle,621
44852,14/05/2011,Italy,Discount Stickers,Kaggle Tiers,490
44853,14/05/2011,Italy,Discount Stickers,Kerneler,233
44854,14/05/2011,Italy,Discount Stickers,Kerneler Dark Mode,392
44855,14/05/2011,Italy,Stickers for Less,Holographic Goose,157
44856,14/05/2011,Italy,Stickers for Less,Kaggle,1204
44857,14/05/2011,Italy,Stickers for Less,Kaggle Tiers,961
44858,14/05/2011,Italy,Stickers for Less,Kerneler,467
44859,14/05/2011,Italy,Stickers for Less,Kerneler Dark Mode,797
44860,14/05/2011,Italy,Premium Sticker Mart,Holographic Goose,183
44861,14/05/2011,Italy,Premium Sticker Mart,Kaggle,1484
44862,14/05/2011,Italy,Premium Sticker Mart,Kaggle Tiers,1198
44863,14/05/2011,Italy,Premium Sticker Mart,Kerneler,568
44864,14/05/2011,Italy,Premium Sticker Mart,Kerneler Dark Mode,935
44865,14/05/2011,Kenya,Discount Stickers,Holographic Goose,
44866,14/05/2011,Kenya,Discount Stickers,Kaggle,16
44867,14/05/2011,Kenya,Discount Stickers,Kaggle Tiers,12
44868,14/05/2011,Kenya,Discount Stickers,Kerneler,5
44869,14/05/2011,Kenya,Discount Stickers,Kerneler Dark Mode,9
44870,14/05/2011,Kenya,Stickers for Less,Holographic Goose,
44871,14/05/2011,Kenya,Stickers for Less,Kaggle,34
44872,14/05/2011,Kenya,Stickers for Less,Kaggle Tiers,22
44873,14/05/2011,Kenya,Stickers for Less,Kerneler,11
44874,14/05/2011,Kenya,Stickers for Less,Kerneler Dark Mode,19
44875,14/05/2011,Kenya,Premium Sticker Mart,Holographic Goose,
44876,14/05/2011,Kenya,Premium Sticker Mart,Kaggle,39
44877,14/05/2011,Kenya,Premium Sticker Mart,Kaggle Tiers,28
44878,14/05/2011,Kenya,Premium Sticker Mart,Kerneler,15
44879,14/05/2011,Kenya,Premium Sticker Mart,Kerneler Dark Mode,24
44880,14/05/2011,Norway,Discount Stickers,Holographic Goose,187
44881,14/05/2011,Norway,Discount Stickers,Kaggle,1771
44882,14/05/2011,Norway,Discount Stickers,Kaggle Tiers,1298
44883,14/05/2011,Norway,Discount Stickers,Kerneler,581
44884,14/05/2011,Norway,Discount Stickers,Kerneler Dark Mode,959
44885,14/05/2011,Norway,Stickers for Less,Holographic Goose,417
44886,14/05/2011,Norway,Stickers for Less,Kaggle,3102
44887,14/05/2011,Norway,Stickers for Less,Kaggle Tiers,2439
44888,14/05/2011,Norway,Stickers for Less,Kerneler,1153
44889,14/05/2011,Norway,Stickers for Less,Kerneler Dark Mode,1881
44890,14/05/2011,Norway,Premium Sticker Mart,Holographic Goose,464
44891,14/05/2011,Norway,Premium Sticker Mart,Kaggle,4211
44892,14/05/2011,Norway,Premium Sticker Mart,Kaggle Tiers,2999
44893,14/05/2011,Norway,Premium Sticker Mart,Kerneler,1348
44894,14/05/2011,Norway,Premium Sticker Mart,Kerneler Dark Mode,2391
44895,14/05/2011,Singapore,Discount Stickers,Holographic Goose,115
44896,14/05/2011,Singapore,Discount Stickers,Kaggle,894
44897,14/05/2011,Singapore,Discount Stickers,Kaggle Tiers,692
44898,14/05/2011,Singapore,Discount Stickers,Kerneler,350
44899,14/05/2011,Singapore,Discount Stickers,Kerneler Dark Mode,498
44900,14/05/2011,Singapore,Stickers for Less,Holographic Goose,221
44901,14/05/2011,Singapore,Stickers for Less,Kaggle,1726
44902,14/05/2011,Singapore,Stickers for Less,Kaggle Tiers,1339
44903,14/05/2011,Singapore,Stickers for Less,Kerneler,684
44904,14/05/2011,Singapore,Stickers for Less,Kerneler Dark Mode,1089
44905,14/05/2011,Singapore,Premium Sticker Mart,Holographic Goose,283
44906,14/05/2011,Singapore,Premium Sticker Mart,Kaggle,2283
44907,14/05/2011,Singapore,Premium Sticker Mart,Kaggle Tiers,1578
44908,14/05/2011,Singapore,Premium Sticker Mart,Kerneler,820
44909,14/05/2011,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1151
44910,15/05/2011,Canada,Discount Stickers,Holographic Goose,
44911,15/05/2011,Canada,Discount Stickers,Kaggle,953
44912,15/05/2011,Canada,Discount Stickers,Kaggle Tiers,696
44913,15/05/2011,Canada,Discount Stickers,Kerneler,355
44914,15/05/2011,Canada,Discount Stickers,Kerneler Dark Mode,534
44915,15/05/2011,Canada,Stickers for Less,Holographic Goose,226
44916,15/05/2011,Canada,Stickers for Less,Kaggle,2028
44917,15/05/2011,Canada,Stickers for Less,Kaggle Tiers,1428
44918,15/05/2011,Canada,Stickers for Less,Kerneler,730
44919,15/05/2011,Canada,Stickers for Less,Kerneler Dark Mode,1161
44920,15/05/2011,Canada,Premium Sticker Mart,Holographic Goose,294
44921,15/05/2011,Canada,Premium Sticker Mart,Kaggle,2328
44922,15/05/2011,Canada,Premium Sticker Mart,Kaggle Tiers,1817
44923,15/05/2011,Canada,Premium Sticker Mart,Kerneler,790
44924,15/05/2011,Canada,Premium Sticker Mart,Kerneler Dark Mode,1278
44925,15/05/2011,Finland,Discount Stickers,Holographic Goose,112
44926,15/05/2011,Finland,Discount Stickers,Kaggle,969
44927,15/05/2011,Finland,Discount Stickers,Kaggle Tiers,707
44928,15/05/2011,Finland,Discount Stickers,Kerneler,341
44929,15/05/2011,Finland,Discount Stickers,Kerneler Dark Mode,526
44930,15/05/2011,Finland,Stickers for Less,Holographic Goose,208
44931,15/05/2011,Finland,Stickers for Less,Kaggle,1762
44932,15/05/2011,Finland,Stickers for Less,Kaggle Tiers,1542
44933,15/05/2011,Finland,Stickers for Less,Kerneler,696
44934,15/05/2011,Finland,Stickers for Less,Kerneler Dark Mode,1106
44935,15/05/2011,Finland,Premium Sticker Mart,Holographic Goose,275
44936,15/05/2011,Finland,Premium Sticker Mart,Kaggle,2355
44937,15/05/2011,Finland,Premium Sticker Mart,Kaggle Tiers,1880
44938,15/05/2011,Finland,Premium Sticker Mart,Kerneler,874
44939,15/05/2011,Finland,Premium Sticker Mart,Kerneler Dark Mode,1274
44940,15/05/2011,Italy,Discount Stickers,Holographic Goose,81
44941,15/05/2011,Italy,Discount Stickers,Kaggle,650
44942,15/05/2011,Italy,Discount Stickers,Kaggle Tiers,562
44943,15/05/2011,Italy,Discount Stickers,Kerneler,255
44944,15/05/2011,Italy,Discount Stickers,Kerneler Dark Mode,440
44945,15/05/2011,Italy,Stickers for Less,Holographic Goose,176
44946,15/05/2011,Italy,Stickers for Less,Kaggle,1415
44947,15/05/2011,Italy,Stickers for Less,Kaggle Tiers,1068
44948,15/05/2011,Italy,Stickers for Less,Kerneler,505
44949,15/05/2011,Italy,Stickers for Less,Kerneler Dark Mode,796
44950,15/05/2011,Italy,Premium Sticker Mart,Holographic Goose,197
44951,15/05/2011,Italy,Premium Sticker Mart,Kaggle,1759
44952,15/05/2011,Italy,Premium Sticker Mart,Kaggle Tiers,1102
44953,15/05/2011,Italy,Premium Sticker Mart,Kerneler,650
44954,15/05/2011,Italy,Premium Sticker Mart,Kerneler Dark Mode,987
44955,15/05/2011,Kenya,Discount Stickers,Holographic Goose,
44956,15/05/2011,Kenya,Discount Stickers,Kaggle,18
44957,15/05/2011,Kenya,Discount Stickers,Kaggle Tiers,13
